ပးဂဇေၚ်,"[ปะฮแกฺ.เจีฺยง]น.แร้ว,บ่วง,จั่น,กับดัก.",
ပးဒကတ်,"[ปะฮแตฺ.กอด]น.แร้ว,บ่วง,จั่น,กับดัก.",
ပးဒွက်သော်,"[ปะฮแตฺฺวกโซก]น.ขมวดผม,ทรงผมแบบหนึ่ง.",
ပးပၚောန်,[ปะฮปะโงน]น.รังดุม.,
ပးပါသ်,[ปะฮปาด] 1.น.บ่วงบาศ.  2.น.เบี้ยหมากรุก.  3.ก.ขมวด(ผม).,
ပးလယအ်,"[ปะฮแลฺ.ยฺอ.]น.บ่วง,แร้ว.",
ပိုက်,"[ปิาก] 1.ก.ถอน.  2.ก.พัด,โบก.",
ပိုက်ကသဳ,"[ปิากกะซอย] 1.ก.ถอนกลับ เช่น ပိုက်တၟံ ถอนสมอ..  2.ก.พัดไสว,โบกไสว.",
ပိုက်ဖရဳ,"[ปิากพะรอย]ก.พัดอ่อน ๆ,พัดเอื่อย ๆ.",
ပိုက်လဝိၚ်,"[ปิากแลฺ.เวิฺญ]ก.พัดกระหน่ำ,พัดกรรโชก.",
ပိုက်သဝဝ်,"[ปิากซะวอ]ก.โบกไสว,ปลิวไสว.",
ပိုက်သဝိၚ်,"[ปิากซะเวิญ]ก.พัดโบก,โบกสะบัด.",
ပိုၚ်,"[ปิาง] 1.ก.ปกครอง,ครอบครอง.  2.ก.กดหรืออัดเขม่าให้ลงไปในร่องจารอักษร.  3.น.ไซ(ดักปลา).",
ပိုၚ်ခြာ,"[ปิางคฺรา] 1.ก.ไตร่ตรอง,สังเกต,พิจารณา,ใคร่ครวญ.  2.ก.กำหนดเขต.",
ပိုၚ်တဝဵု,"[ปิางตะวอ]ก.ปกครองอาณาจักร,ครอบครองพื้นที่.",
ပိုတ်,"[ปอด] 1.ก.ขาด.  2.น.บท,วรรคตอน.",
ပိုတ်ဇၞော်,[ปอดแจฺ.โนฺก]น.เครื่องหมายมหัพภาค.,
ပိုတ်ဍောတ်,[ปอดโดด]น.เครื่องหมายจุลภาค.,
ပိုတ်တၞံ,"[ปอดตะนอม]น.โครงร่าง,บทคัดย่อ,บทต้นเรื่อง.",
ပိုန်ထမိက်,"[ปอนทะเมิจ]น.ทรัพย์อันประเสริฐ,อริยทรัพย์.",
ပိုတ်ထေတ်,"[ปอดเทด]ก.ขาดสะบั้น,ขาดทันทีทันใด.",
ပိုတ်ဒကုတ်,"[ปอดแตฺ.กุด]ก.ตัดขาด,ขาดเป็นท่อน.  2.ว.เด็ดขาด.",
ပိုန်ဒိပ်,"[ปอนติฺบ]น.ทิพยสมบัติ,สมบัติทิพย์.",
ပိုတ်သရ,"[ปอดซะระ]ก.บาดเจ็บ.ว.บาดเจ็บ,สภาพบาดเจ็บ.",
ပိုန်,"[ปอน]น.บุญ,สมบัติ,ทรัพย์สิน.",
ပိုန်ဒြပ်,"[ปอนตฺฺรอบ]น.ทรัพย์สิน,สิ่งของ.",
ပိုန်ဘိုက်,[ปอนพิฺาก]น.โภคทรัพย์.,
ပိုန်ဟာန်,"[ปอนฮาน]น.ทรัพย์สิน,ทรัพย์สมบัติ.",
ပိုဲ,[เปย]ส.เรา.,
ပဵု,"[เปอ] 1.ก.เพิ่ม,โปะ. 2.ว.ทวี,มากขึ้น,เพิ่มขึ้น.  3.ว.เกิน.",
ပိုဟ်,"[ปอ.ฮ]ก.บด,ชอนไช เช่น ปั่นเพื่อแยกเมล็ดฝ้ายออกจากกลุ่มฝ้าย.",
ပိုဟ်တောဝ်,[ปอ.ฮโต]ก.ปั่นฝ้าย.,
ပိုဟ်ဗဍိုတ်,[ปอ.ฮแปฺ.ดอด]ก.บดให้ละเอียด.,
ပ္ၚန်,[ปะงอน]น.กระดุม.,
ပ္ၚာ,"[ปะงา]ว.ดารดาษ,เกลื่อนกลาด เช่น เห็นขึ้นดารดาษ.",
ပ္ၚာန်,[ปะงาน] 1.น.ถ้วยชาม.  2.น.ข้าวเหม้า.,
ပ္ၚာန်ခရော်,"[ปะงานคะโรก]น.ถ้วยโถโอจาน เช่น ပ္ၚာန်ပုၚ် จานข้าว,ชามข้าว.",
ပ္ၚာန်ဇိုၚ်စိၚ်,[ปะงานจฺิางเจิญ]น.ชามโคม.,
ပ္ၚုဟ်,"[ปะงุฮ]ก.ปลุก,เร้า,ทำให้ตื่น.",
ပ္ၚုဟ်,"[ปะงุฮ]ก.ปลุกให้ตื่น,ชักชวน,ป่าวร้อง.",
ပ္ၚောဟ်,"[ปะโง.ฮ]ก.ปลุกให้ตื่น,ชักชวน,ป่าวร้อง.",
ပ္ၚောံ,"[ปะโง.]ก.มุ่ง,ดิ่ง,ตรง.",
ပ္ဍာံ,"[ปะดาม]ว.แท้,จริง.  2.ก.ยืนยัน,ย้ำ,เล็ง.",
ပ္ဍုၚ်,[ปะเดิง]ว.เค็ม.,
ပ္ဍုတ်,ดู  ဖ္ဍုတ်,
ပ္ဍုန်,"[ปะดุน]ก.เอาขึ้นตั้ง,ทำให้ตั้งขึ้น.",
ပ္ဍူ,[ปะดู]ก. (เลือด)ห้อ.,
ပ္ဍေန်,"[ปะเดน] 1.ก.ท่อง(หนังสือ).  2.ก.จุด(ไฟ,ตะเกียง). 3.น.กะโล่.",
ပ္ဍေန်ဇမန်,[ปะเดนแจฺ.มฺอน]ก.ท่องบ่น.,
ပ္ဍေန်ပ္ဍဟ်,[ปะเดนปะดอ.ฮ]ก.ท่องบ่น.,
ပ္ဍေန်ပ္ဍဟ်သဟ်ချာဲ,"[ปะเดนปะดอ.ฮซอ.ฮชาย]ก.ศึกษาเล่าเรียน,ท่องบ่นสาธยาย.",
ပ္ဍဲ,"[ปะดัว]บุพ.ใน,ข้างใน,ที่.",
ပ္ဍဲကာလဂှ်,"[ปะดัวกาลกฺอ.ฮ]ว.ในกาละนั้น,ในครั้งนั้น",
ပ္ဍဲကိုပ်ကၠာ,"[ปะดัวกาบกฺลา]ว.ในกาลก่อน,แต่ก่อน",
ပ္ဍဲကဵု,"[ปะดัวกอ]บุพ.ใน,ข้างใน,ในซึ่ง,ในเมื่อ.",
ပ္ဍဲမသက်ဂတာပ်လံ,[ปะดัวแมฺ.ซักแกฺ.ตาบลฺอ.]ว.ในไม่ช้านี้.,
ပ္ဍံ,"[ปะดอ.ฮ] (ไว)ใช้นำหน้ากริยาบ่งบอกเนื้อความสรุป,(ย่อมเป็น,ย่อมมี).",
ပ္ဍး,"[ปะดะฮ]ก.ขจร,กระจาย,กำจาย,ฟุ้ง.",
ပ္ဍးတမာဲ,[ปะดะฮตะมาย]ก.ส่งกลิ่นไปทั่ว.,
ပ္ဍိုက်,ดู  ဖ္ဍိုက်,
ပ္ဍိုက်ပ္ဍုန်,"[ปะดิากปะดุน]ก.กดขี่,บังคับ.",
ပ္ဍီု,[ปะดาม]น.สีกรมท่า.,
ပ္ဍီုသေၚ်,"[ปะดามเซียง] 1.ว.เฉา,เหี่ยว,ซีด.  2.ว.แน่นอน.",
ပ္ဍဵု,[ปะเดอ]ก.กด.,
ပ္ဍဵုပ္ဍိုက်,"[ปะเดอปะดิาก]ก.กดขี่,ข่มเหง.",
ပ္ဍဵုဗီု,[ปะเดอเปิฺม]ก.พิมพ์.,
ပၞ,"[ปะนะ]น.การเสแสร้ง,การแกล้งทำ.",
ပၞက်,"[ปะนัก] 1.น.แห้ว.  2.น.ตำหนัก,ที่พัก.  3.น.รักแร้.",
ပၞၚ်,[ปะนัง]น.บัลลังก์.,
ပၞၚ်ဓဝ်,[ปะนังทฺอ]น.ธรรมาสน์.,
ပၞၚ်ယတ်,"[ปะนังยฺอด]น.เครื่องบวงสรวง,แท่นบูชา.",
ပၞတ်,[ปะนอด]ก.โกรธ.,
ပၞာက်,ดู သၞာက်,
ပၞာၚ်,[ปะนาญ]น.เทียน.,
ပၞာၚ်စိၚ်,"[ปะนานเจิญ]น.พลช้าง,ทหารช้าง.",
ပၞာၚ်တိုၚ်,[ปะนาญติาง]น.เทียนชัย.,
ပၞာၚ်ပၠုဲ,[ปะนาญปฺลุย]น.เทียนขี้ผึ้ง.,
ပၞာၚ်ဗၜန်,[ปะนาญแปฺ.บอน]น.เทียนฝั้น.,
ပၞာၚ်သ္ဍဴ,[ปะนาญซะดาว]น.ธูปเทียน.,
ပၞာၚ်သေံ,[ปะนาญเซม]น.ต้นสน.,
ပၞာန်,"[ปะนาน]น.ศึก,สงคราม.",
ပၞာန်ကွဳ,"[ปะนานกฺวี]น.พลรถ,ทหารรถ.",
ပၞာန်ချေံ,"[ปะนานเคฺย.ฮ]น.พลม้า,ทหารม้า.",
ပၞာန်တိုက်,"[ปะนานติาก]น.ทหารราบ,ทหารบก.",
ပၞာဲ,[ปะนาย]น.นาเกลือ.,
ပၞိက်,[ปะเนิจ]น.พัด.,
ပၞိက်စမောဝ်,"[ปะเนิจจะโม]น.น.พัดจามร,พัดปัก.",
ပၞိက်ပတ္တာ,[ปะเนิจปอดตา]น.พัดใบตาล.,
ပၞိဟ်,"[ปะนิฮ]น.ใจกลาง,ศูนย์กลาง.",
ပၞိဟ်တိ,[ปะนิฮตอย.]น.ศูนย์กลางแห่งแผ่นดิน.,
ပၞုက်,"[ปะเนิก]ก.ซ่อน,ปกปิด.",
ပၞုက်ဂလုက်,[ปะเนิกแกฺ.เลิฺก]ก.ซุกซ่อน.,
ပၞုၚ်,"[ปะเนิง]  1.ว.เค็ม.  2.น.แอ่งน้ำ,บ่อน้ำ.",
ပၞုက်ဗဒန်,"[ปะเนิกแปฺ.ตฺอน]ก.อำพราง,ปกปิด.",
ပၞုတ်,[ปะนุด]น.สิ่ว.,
ပၞုတ်ခဍမ်,[ปะนุดคะดอม]น.สิ่วหน้ากลม.,
ပၞုတ်ခဒံ,[ปะนุดคะตฺอ.]น.สิ่วหน้ากลม.,
ပၞုတ်ဂတေဟ်,[ปะนุดแกฺ.เต.ฮ]น.สิ่วแบน.,
ပၞုတ်မပုတ်တၟံ,[ปะนุดแมฺ.ปุดตะมอ.]น.สิ่วสลักหิน.,
ပၞေတ်,"[ปะเนด]น.รอย เช่น ပၞေတ်သရ รอยแผล,แผลเป็น.",
ပၞေါက်,"[ปะโนก]น.ช่อง,รู เช่น ပၞေါက်ဗတၚ် ช่องหน้าต่าง.",
ပၞေါတ်,[ปะโนด]ก.โกรธ.,
ပၞေါန်,"[ปะโนน]น.บรรทัด,เส้นบรรทัด.",
ပၞေါန်ပလော,"[ปะโนนปะเลา]น.ไม้บรรทัดวงกลม,ฉากวงเดือน.",
ပၞေါဝ်,"[ปะโน]ว.บรรดา,ในจำนวนทั้งหลาย.",
ပၞေါဟ်,"[ปะโน.ฮ]น.คันศร,คันธนู,หน้าไม้,คันกระสุน.",
ပၞဴ,[ปะนาว]น.มะนาว.,
ပၞံက်,"[ปะนอก]น.ช่อง,รู.",
ပၞး,[ปะนะฮ] 1.น.ขนุนจำปาดะ.  2.น.บ่า.,
ပၟၚ်,"[ปะมัง]น.คนเฝ้า,คนยาม,ผู้ดูแล เช่น ပၟၚ်ဂၠဴ คนเลี้ยงวัว.",
ပၟၚ်တိ,[ปะมังตอย.]น.เจ้าที่เจ้าทาง.,
ပၟၚ်ဒြပ်,[ปะมังตฺฺรอบ]น.คนเฝ้าทรัพย์,.
ပၟၚ်ပၞံက်,"[ปะมังปะนอก]น.คนต้นกุญแจ,คนใช้สนิท,ต้นห้อง.",
ပၟၚ်ပၟဲ,"[ปะมังปะมัว]น.ปัองกัน,ดูแล,เฝ้าระวัง.",
ပၟၚ်လမျီု,"[ปะมังลฺอมเยิฺม] 1.น.ผู้คุ้มกัน,องครักษ์.  2.น.ยมบาล.",
ပၟတ်,[ปะมอด]น.ไฟ.,
ပၟတ်ပၟိတ်,[ปะมอดปะมิด]น.ดุ้นไฟที่กำลังลุกโชน.,
ပၟတ်သ္ဍဴ,"[ปะมอดซะดาว]น.โคมไฟ,ดวงประทีป.",
ပၟန်,[ปะมอน]น. (ข้าว)ทิพย์.,
ပၟဝ်,"[ปะมอ] 1.ก.ภาวนา,บำเพ็ญ.  2.ก.คูณ(เลข).",
ပၟာ,"[ปะมา]ก.อุปมา,เปรียบเทียบ.",
ပၟိက်,"[ปะเมิจ]น.ธุระ,ความต้องการ.",
ပၟိၚ်,"[ปะเมิญ]ก.โฆษณา,ส่งข่าว,ประกาศ.",
ပျတ်,"[ปะยอด]ว.ชั่วขณะ,ชั่วครู่,ชั่วยาม.",
ပျာ,"[ปะยา]ก.รีบ,เร่ง, (มักใช้แก่เดิน).",
ပျုတ်,"[ปะยุด]ก.ประจาน,ทำให้ได้อาย.",
ပျုတ်ဖျေံ,[ปะยุดเพฺย.ฮ]ก.นินทา.,
ပျုတ်ဗ္ဒေက်,"[ปะยุดแปฺ.ตฺอจ]ก.ใส่ร้าย,กล่าวโทษ.",
ပျဲ,"[ปฺยัว]ก.ข่มเหง,ทรมาน.",
ပျဲပျာံ,"[ปฺยัวปฺยาม]ก.ทรมาน,ทรมานทรกรรม.",
ပျး,"[ปะยะฮ]ก.ชี้แจง,ทำให้กระจ่าง.",
ပျးတမး,"[ปะยะฮตะมะฮ]ว.จะแจ้ง,ชัดเจน.",
ပျးဒိုဟ်,"[ปะยะฮตฺอ.ฮ]ก.ทำนาย,พยากรณ์.",
ပျးဥု,"[ปะยะฮอู]ว.สว่างไสว,สุกปลั่ง.",
ပြ,"[ปฺระ]น.หอคอย,ป้อม,หอรบ.",
ပြက္ဍၚ်,"[ปรฺะดัง]ว.จริง,แท้.",
ပြကာ,"[ปฺระกา]น.ประการ,อย่าง,ชนิด.",
ပြကောတိကိုတ်,[ปฺระเกาตอย.กอด]น.ล้าน(จำนวน).,
ပြကိုဟ်,"[ปฺระกอ.ฮ]น.คัมภีร์,ปกรณ์,พงศาวดาร,ตำรา.",
ပြဘန်,"[ปฺระพฺอน]น.เข็มขัด,สายพาน.",
ပြဘာတ်,"[ปฺระพฺาด]ก.ประพาส,ท่องเที่ยว,ทัศนาจร.",
ပြဘာတ်တြုံ,"[ปฺระพฺาดตฺรุฮ]น.ปริพาชก,บุรุษผู้แสวงบุญ.",
ပြဘာတ်ဗြဴ,"[ปฺระพฺาดแปฺฺร-า]น.ปริพาชิกา,สตรีผู้แสวงบุญ.",
ပြဘိုက်,"[ปฺระพิฺาก]ก.บริโภค,กิน.",
ပြဘိုက်တရၚ်,[ปฺระพิฺากตะรัง]น.ธรณีประตู.,
ပြမ,"[ปฺระแมฺ.]ว.บรม,ยอดเยี่ยม,ประเสริฐยิ่ง.",
ပြမရာဇါ,"[ปฺระแมฺ.แรฺ-าแจฺ-า]น.จอมราชันย์,พระราชาผู้ประเสริฐ.",
ပြမတ္ထ,"[ปฺระมอดทะ]ว.ปรมัตถ์,สูงสุด,ยอดเยี่ยม.",
ပြမာတ်,[ปฺระมาด]ว.ประมาท.,
ပြမာန်,"[ปฺระมาน]ก.ประมาณ,คาดการณ์.",
ပြမေသြဳ,[ปฺระเมซอย]น.พระวิศณุ.,
ပြမေသွဝ်,[ปฺระเมฟอ]น.ชื่อพระอิศวร.,
ပြမေသွာရဳ,[ปฺระเมฟารอย]น.ชื่อพระอิศวร.,
ပြမေသာန်,[ปฺระเมซาน]น.ชื่อพระอิศวร.,
ပြယာဲ,"[ปฺระยาย]น.ปริยาย,ความประสงค์,ความมุ่งหมาย,นัย.",
ပြယေန်ပြယံက်,"[ปฺระเยนปฺระยอก]น.หอคอย,หอรบ.",
ပြလိုက်,"[ปฺระลิาก]น.ปรโลก,โลกหน้า,โลกอื่น.",
ပြဝ,"[ปฺระวะ] 1.น.การกระทำ,ท่าทาง,บทบาท,ความ,การ.  2.อุปสรรคใช้เติมหน้ากริยา หรือวิเศษทำให้เป็นคำนาม.",
ပြဝါ,"[ปะวา]น.พรรคพวก,พวกพ้อง,เพื่อนฝูง,บริวาร,หมู่เหล่า.",
ပြဝေဏဳ,"[ปฺระเวนอย]น.ประเพณี,จารีต.",
ပြဝံၚ်,"[ปฺระวอง]น.การคบค้ากัน,การเข้ากลุ่มเดียวกัน,กลุ่ม,ฝูง,เหล่า,หมู่.",
ပြဝး,[ปฺระวะฮ]น.บริวาร(ชื่อคัมภีร์พระวินัย).,
ပြဝိုန်,"[ปฺระวอน]น.ที่อยู่ฤาษี,บริเวณ.",
ပြက်ခ,[ปฺรากคะ]น.ชะอม.,
ပြၚ်,"[ปะรัง]น.ตลิ่ง,หาด.",
ပြၚ်,"[ปฺรัง] 1.ก.ฝาก.  2.ว.กว่า,เกิน.",
ပြၚ်ဗတဳ,[ปะรังแปฺ.ตอย]น.หาดทราย.,
ပြၚ်ၜဳ,"[ปะรังบี]น.ชายฝั่ง,ตลิ่ง.",
ပြတ်သၞာ,"[ปฺรอดซะนา]น.ปริศนา,ปัญหา.",
ပြဒ္ညာ,[ปฺรอดแญฺ-า]น  ปรัชญา.,
ပြဟ်,"[ปฺรอ.ฮ] 1.ว.เร็ว,ไว.  2.ก.ร่วง,หล่น.",
ပြဟ်ပြေဟ်,"[ปฺรอ.ฮเปฺร.ฮ]ว.รวดเร็ว,ว่องไว.",
ပြဟ်မြက်,"[ปฺรอ.ฮแมฺ.แรฺก]ว.ว่องไว,รวดเร็ว.",
ပြာ်,[ปฺราจ]ก.ช่วย(ให้พ้นทุกข์)เช่น พระพุทธเจ้าทรงโปรดสัตว์.,
ပြာက်,"[ปฺราจ]ก.ช่วยให้พ้นทุกข์,โปรด,แยก,ระงับเหตุ.",
ပြာ်ဗလး,"[ปฺราจแปฺ.แลฺ.ฮ]ก.ช่วยให้พ้น,ปลดปล่อย.",
ပြာက်ဗလး,"[ปฺราจแปฺ.แลฺ.ฮ]ก.โปรด,ปลดปล่อย,ช่วยให้พ้นทุกข์.",
ပြာကတ်,[ปฺรากอด]ก.ปรากฏ.,
ပြာၚ်,"[ปฺราญ]ก.ถ่าง,กาง,คลี่.",
ပြာတ်,"[ปะราด]ก.กระเซ็น,กระเด็น,แตกกระจาย.",
ပြာထာ,"[ปฺราทา] 1.ก.ปรากฏ,แจ้งประจักษ์.  2.ว.เลื่องลือ.",
ပြာထော်,"[ปฺราโทก]ก.ปรากฏ,ทำให้แจ้งประจักษ์.",
ပြာန်,[ปฺราน]น.ไม้แดง.,
ပြာပ်,"[ปฺราบ]ก.เข้ามาใกล้,เลื่อนเข้ามา,มุ่งเข้ามา.",
ပြာပ်ဗဒါ,[ปฺราบแปฺ.แตฺ-า]น.ชื่อวันทางโหราศาสตร์ที่ห้ามประกอบงานมงคล.,
ပြာံ,ดู  ပြီု,
ပြိပ်,[ปฺริบ]น.กระรอก.,
ပြိပ်ဇုက်,[ปฺริบเจิฺก]น.ฟักข้าว.,
ပြိပ်ယန်,[ปฺริบยฺอน]น.กระแต.,
ပြိပ်သၞေၚ်,[ปฺริบซะเนียง]น.บ่าง.,
ပြုပြေၚ်,"[ปฺรุเปฺรียง]ก.จัดแจง,จัดเตรียม,เตรียมการ,จัดให้เป็นระเบียบ.",
ပြုသျာ,[ปฺรุซฺยา]น.ชาวเปอร์เซีย.,
ပြေ,"[เปฺร]ว.หายกัน,เลิกแล้วต่อกัน,กระจ่าง.",
ပြေၚ်,"[เปฺรียง] 1.น.ควาย.  2.ก.จัด,เรียงราย,เตรียมการ.",
ပြေၚ်ကောန်,[เปฺรียงโกน]ก.จัดงานแต่งงานให้ลูก.,
ပြၚ်ဖြဳ,"[เปฺรียงพฺยี]ก.ตบแต่ง,จัดแจง,จัดให้เป็นระเบียบ,ตระเตรียม.",
ပြေၚ်ဝိဝါဟ,"[เปฺรียงวิฺแวฺ-าฮะ]ก.วิวาหมงคล,แต่งงาน,จัดงานวิวาห์.",
ပြေစိုတ်,"[เปฺรจอด]ก.แล้วใจ,ไม่ข้องใจ,ไม่ติดใจ,กระจ่างแก่ใจ.",
ပြေံ,"[ปะเร.]ว.ชั่ว,เลว,ทราม,ไม่ดี.",
ပြဲ,"[ปฺรัว] 1.ว.ประเสริฐ,ดี,เลิศ.  2.น.เพื่อนรัก,ผู้ผูกสัมพันธ์เสมือนเครือญาติซึ่งผ่านพิธีการศักดิ์สิทธิ์.",
ပြောပ်,"[โปฺรบ] 1.ก.แตกแหลก,แตกละเอียด.  2.ว.เสียสภาพ.",
ပြောပ်ဒကး,[โปฺรบแตฺ.กะฮ]ก.แตกกระจาย.,
ပြောမ်,"[โปฺรม]ว.เปราะ,กรอบ.",
ပြေါဲ,[ปฺรัว]น.เพื่อน.,
ပြောဲဇွာ,[ปฺรัวแฟฺ-า]น.เพื่อนฝูง.,
ပြောဟ်,[โปฺร.ฮ]ก.พ่น.,
ပြံက်,"[ปฺรอก] 1.ว.เป็นจุด,เป็นดอก,เป็นดวง,ด่าง.  2.ก.ผสม,แทรก,เจือ.",
ပြံက်စေါန်,"[ปฺรอกโจน]ว.ด่างพร้อย,ด่างดำ.",
ပြံက်ဖက်,[ปฺรอกพัก]ก.ผสมลงไปด้วยกัน.,
ပြံၚ်,"[ปฺรอง]ก.ย้าย,ปรับเปลี่ยน,แลกเปลี่ยน.",
ပြံၚ်သၠာဲ,"[ปฺรอกซะลาย]ก.สับเปลี่ยน,ปรับเปลี่ยน,โยกย้าย.",
ပြး,"[ปฺระฮ]ว.กระจัดกระจาย,กลาดเกลื่อน.",
ပြးချာဲ,"[ปฺระฮคฺยาย]ว.รุงรัง,กระจัดกระจาย,กลาดเกลื่อน.",
ပြးချာဲဖ္ဍာဲ,"[ปฺระฮคฺยายพะดาย]ว.รกรุงรัง,กลาดเกลื่อน,กระจัดกระจาย.",
ပြးဇး,"[ปฺระฮแจฺ.ฮ]ว.กระจัดกระจาย,เกลื่อนกลาด,ระเกะระกะ.",
ပြးပြုတ်,"[ปฺระฮปฺรุด]ก.กระจัดกระจาย,เกลื่อนกลาด.",
ပြးဗစါဲ,"[ปฺระฮแปฺ.จาย]ว.รกรุงรัง,กลาดเกลื่อน.",
ပြိုက်,"[ปฺริาก]ก.ใส่,ยัด,อัด,บรรจุ.",
ပြိုက်ကွေံ,[ปะริากเกฺว.ฮ]น.มะงั่วชนิดหนึ่ง.,
ပြိုက်ဖဍောၚ်လမိတ်,[ปฺริากพะโดงแลฺ.มิฺด]ก.กดขี่.,
ပြိုက်ဖါ,"[ปฺริากพา]ก.ดีใจ,ยินดี.",
ပြိုက်ဗုၚ်စိၚ်,[ปะริากเปิฺงเจิญ]น.มะงั่วชนิดหนึ่ง.,
ပြိုၚ်,"[ปฺริาง]ก.แข่ง,ประกวด,ประชัน.",
ပြိုၚ်ပၞာန်,"[ปฺริางปะนาน]ก.ต่อสู้,โต้ตอบ,ขับเคี่ยว.",
ပြိုၚ်ပကာန်,"[ปฺริางปะกาน]ก.แข่งขัน,ต่อสู้,ประชัน,ประกวด.",
ပြိုတ်,[ปฺรอด]น.เปรต.,
ပြီု,"[ปฺราม]ก.ช่วยงาน,ร่วมงาน,ช่วยเหลือ.",
ပြိုဝ်,"[ปฺรอ] 1.ว.แตกสลาย,ยุ่ย,เปื่อย.  2.ว.แตกฉาน,เชี่ยวชาญ,ขึ้นใจ,คล่อง.",
ပြိုဟ်,"[ปฺรอ.ฮ]ก.รั่ว,ทะลุ,พัง,เสียสภาพ เช่น คันดินพังทะลาย.",
ပၠဒပ်,"[ปฺละตฺอบ]ก.สวนสนาม,ฝึกซ้อม.",
ပၠက်,[ปลัก]น.ขี้ข้า.,
ပၠၚ်,"[ปะลัง]น.บัลลังก์,แท่นนั่ง.",
ပၠၚ်,[ปฺลัง]ก.หลอม.,
ပၠၚ်ကျာ,"[ปฺลังกฺยา]ว.ขี้โอ่,โอ้อวด,ขี้โม้.",
ပၠန်,[ปฺลอน] 1.ว.อีก. 2.ก.กลับ เช่น กลับคำ.,
ပၠန်ဂတး,"[ปฺลอนแกฺ.ตะฮ]ก.กลับกลาย,กลับกลอก,ปฏิวัติ,เปลี่ยนแปลง.",
ပၠမ်,[ปฺลอม]ก.ด้อม(ยิงสัตว์).,
ပၠာ,"[ปฺลา] 1.น.เหลือบ. 2.น.ปื้น,แผ่น,มักใช้กับมีดหรือพาย เป็นต้น.",
ပၠာ်,"[ปฺลาจ]ก.ทำให้พัง,ทะลาย เช่น พังฝาเรือนออก.",
ပၠာံ,"[ปฺลาม]ก.เลื้อย,ทอดยอด.",
ပၠာံဗဇး,"[ปฺลามแปฺ.แจฺ.ฮ]ก.ปลอบประโลม,เกลี้ยกล่อม.",
ပၠာဲ,"[ปฺลาย] 1.ก.สยาย เช่น ပၠာဲသော် สยายผม.  2.ก.ชง,ละลาย.",
ပၠိ,[ปฺลอย.]น.ม้าม.,
ပၠီ,"[ปฺลาม]ก.ปิ่นเกลียว,พันเป็นเกลียว,เช่น ဇုက်ပၠီ เชือกปิ่นเกลียว.",
ပၠီဗဂေၚ်,[ปฺลามแปฺ.เกฺิญ]ก.ฟั่นเข้าเกลียว.,
ပၠဳ,"[ปฺลอย]ก.ล้าง(หน้า),ไล้หรือทาวนไปวนมา.",
ပၠဳဍာ်ရှမတ်,[ปฺลอยดาจระมอด]ก. (ร้องไห้)น้ำตาเล็ด มักใช้แก่เด็ก ๆ.,
ပၠုၚ်,"[เปฺลิง]ก.ตัดพ้อ,ต่อว่า.",
ပၠုတ်,"[ปฺลุด] 1.ก.ตำหนิ,ติเตียน,ครหา.  2.ว.ทันใด,ฉับพลัน.",
ပၠုန်ပၠုန်,"[ปฺลุนปลุน]ว.ซ้ำ ๆ,ถี่ ๆ,ซ้ำซาก,บ่อยครั้ง.",
ပၠုပ်,"[ปฺลุบ]ก.เอาเข้า,ทำให้เข้า.",
ပၠုဲ,[ปฺลุย]น.ไข(เทียน).,
ပၠုဲသာဲ,[ปฺลุยซาย]น.ขี้ผึ้ง.,
ပၠေၚ်,"[ปฺลอญ]ก.ผลาญ,ทำลาย,ทำให้เปลือง.",
ပၠေၚ်,[ปฺลอญ]ก.ผลาญ.,
ပၠေတ်,[เปฺลด]ก.แต้ม.,
ပၠေံ,"[เปฺล.]ก.เลี้ยว,หักหลบ.",
ပၠေဲ,"[เปฺลีย]ก.เนรเทศ,เอาไปปล่อย,ลอยแพ.",
ပၠော,[เปฺลา]ก.กลิ้ง.,
ပၠော,[เปฺลา]ก.กลิ้ง.,
ပၠောတ်,"[โปฺลด]ก.ปลด,หด,ย่อ(ตัว)เช่น กรณีเด็กดิ้นให้หลุดจากการอุ้ม.",
ပၠောပ်စိုတ်,"[โปฺลบจอด]ก.เอาใจใส่,นำพา.",
ပၠောဟ်,"[ปะโล.ฮ]ก.ปลิด,เด็ด,แกะ.",
ပၠဴ,"[เปฺลา]ก.ชักจูง,จูงใจ,โน้มน้าว,ยุยง,เกลี้ยกล่อม.",
ပၠံ,"[ปฺลอ.] 1.ก.ถ่วง,หน่วง,ทด,ผ่อน,หย่อน.  2.ก.หย่อน,คลาย(เชือก).",
ပၠံက်,"[ปฺลอก]ก.ยื่น,หย่อน,โผล่,แหย่.",
ပၠံက်ပသဲ,[ปฺลอกปะซัว]น.ปลอกเหล็ก เช่น แหวนโลหะ.,
ပၠံၚ်,[ปะลอง]ก.ส่ง.,
ပၠံၚ်,"[ปฺลอง] 1.ก.แย่ง.  2.น.ปล่อง,ท่อ,ลำกล้อง(ปืน).",
ပၠံၚ်ဒေၚာဝ်ဇၞော်,[ปฺลอกแตฺ.โงฺแจฺ.โนฺก]น.กล้องจุลทัศน์.,
ပၠံၚ်ဒုန်,[ปฺลองตฺุน]น.ท่อไม้ไผ่(ใช้เป่าในการก่อไฟ).,
ပၠး,"[ปฺละฮ]ก.คลี่,เหยียด,แบ,กาง,แผ่.ว.เปล่า เช่น ညးပလး คนโสด.",
ပၠိုၚ်,"[ปฺลิาง]ว. (วัย)รุ่น, (วัย)คะนอง.",
